date,1-Month Treasury Constant Maturity Rate_Log_delta,3-Month Treasury Bill: Secondary Market Rate_Log_delta,1-Year Treasury Constant Maturity Rate_Log_delta,2-Year Treasury Constant Maturity Rate_Log_delta,5-Year Treasury Constant Maturity Rate_Log_delta,10-Year Treasury Constant Maturity Rate_Log_delta,Federal Funds Effective Rate_Log_delta,Commercial Paper Interest Rate_Log_delta,ICE BofA US High Yield Index Effective Yield_Log_delta,ICE BofA US High Yield Index Option-Adjusted Spread (OAS)_Log_delta,10-Year Treasury Constant Maturity Minus 2-Year Treasury Constant Maturity_Log_delta,10-Year Treasury Constant Maturity Minus Federal Funds Rate_Log_delta,10-Year Treasury Constant Maturity Minus 3-Month Treasury Constant Maturity_Log_delta,U.S. Dollars to Euro Spot Exchange Rate_Log_delta,Crude Oil Prices: West Texas Intermediate (WTI)_Log_delta,Crude Oil Prices: Brent - Europe_Log_delta,CBOE NASDAQ 100 Volatility Index_Log_delta,CBOE DJIA Volatility Index_Log_delta,VIX Volatility Index_Log_delta,Nasdaq Composite Index_Log_delta,NASDAQ 100 Index_Log_delta,Wilshire 5000 Total Market Index_Log_delta,Moody's Seasoned Aaa Corporate Bond Yield_Log_delta,Moody's Seasoned Baa Corporate Bond Yield_Log_delta,Nominal Broad U.S. Dollar Index_Log_delta,Wilshire 5000 to GDP Ratio_Log_delta,SPGSCI_Log_delta,open_Log_delta,high_Log_delta,low_Log_delta,close_Log_delta,adj close_Log_delta,volume_Log_delta,close,Consumer Price Index (CPI)_Log_delta,Retail Sales_Log_delta,Industrial Production_Log_delta,Nonfarm Payrolls_Log_delta,Personal Income_Log_delta,Personal Consumption Expenditures (PCE)_Log_delta,Business Inventories_Log_delta,Consumer Credit_Log_delta,Construction Spending_Log_delta,Money Supply (M2)_Log_delta,Consumer Price Index: All Items: Total for United States_Log_delta,Equity Market Volatility Tracker: Macroeconomic News and Outlook: Other Financial Indicators_Log_delta,Equity Market Volatility Tracker: Exchange Rates_Log_delta,Equity Market Volatility Tracker: Housing And Land Management_Log_delta,Equity Market Volatility Tracker: Competition Matters_Log_delta,Equity Market Volatility Tracker: Government Sponsored Enterprises_Log_delta,Equity Market Volatility Tracker: Taxes_Log_delta,Equity Market Volatility Tracker: Competition Policy_Log_delta,Equity Market Volatility Tracker: Labor Disputes_Log_delta,Equity Market Volatility Tracker: Intellectual Property Matters_Log_delta,Monetary Base; Total_Log_delta,Monetary Base; Currency in Circulation_Log_delta,Swiss Monetary Base Aggregate_Log_delta,Currency in Circulation_Log_delta,"All Employees, Private Service-Providing_Log_delta",Continued Claims (Insured Unemployment)_Log_delta,Real personal consumption expenditures (chain-type quantity index)_Log_delta,Market Value of Marketable Treasury Debt_Log_delta,Coincident Economic Activity Index for the United States_Log_delta,Total Construction Spending: Total Construction in the United States_Log_delta,Industrial Production: Manufacturing: Durable Goods: Semiconductor and Other Electronic Component (NAICS = 3344)_Log_delta,Manufacturers Inventories_Log_delta,Manufacturers Sales_Log_delta,Advance Retail Sales: Retail Trade_Log_delta,Advance Real Retail and Food Services Sales_Log_delta,Advance Retail Sales: Retail Trade and Food Services_Log_delta,Retail Sales: Retail Trade_Log_delta,Retailers Inventories_Log_delta,Real Manufacturing and Trade Industries Sales_Log_delta,Merchant Wholesalers Inventories_Log_delta,S&P CoreLogic Case-Shiller U.S. National Home Price Index_Log_delta,Producer Price Index by Industry: Total Manufacturing Industries_Log_delta,GDP_Log_delta,Real Gross Domestic Product_Log_delta,Real gross domestic product per capita_Log_delta,Real Potential Gross Domestic Product_Log_delta,Federal government current expenditures: Interest payments_Log_delta,Federal government current tax receipts_Log_delta,Federal Government: Current Expenditures_Log_delta,Corporate Profits After Tax (without IVA and CCAdj)_Log_delta,Federal Debt: Total Public Debt_Log_delta
11/14/2023,-0.000866176,-0.001863933,-0.012132673,-0.022178328,-0.025697345,-0.021702736,0,0,-0.013713076,-0.005244351,0.006389798,-0.029528175,-0.024206931,0.021301328,0.000134161,0.000524171,-0.011866168,-0.01403837,-0.007607492,0.011734588,0.010330338,0.011337833,-0.021643111,-0.015520229,-0.013199955,0.013353821,0.000589393,0.0306185,0.019781747,0.030586493,0.021459934,0.021459934,0.008832642,237.4100037,0.001489789,-0.000619519,0.004765524,0.001923138,0.002421012,0.002609841,-0.000574029,0.002117863,0.007377648,0.000379233,-0.001879073,-0.073076641,0,0,-0.083175296,-0.010770665,0.072932027,-0.24525248,-0.019168727,-0.114933401,0.011460889,0.000773,-0.002421913,0.000507633,0.001329528,-0.000308973,0.003636899,0.018867088,0.00240465,0.007377648,0.005642329,0.000274664,0.003998415,-0.000619519,-0.000575947,0.000689339,-0.000619519,8.76E-05,0.006070248,-0.001634872,-0.001786418,-0.009589505,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
11/15/2023,0,0,0.002812941,0.010142075,0.010787591,0.010338978,0,0,0.00292459,-0.001435064,-0.002125399,0.01409577,0.012176711,-0.001047806,-0.005886426,-0.008612081,0.002563775,0.001874883,0.000254518,0.000337809,0.000146815,0.001007718,0.00896867,0.006237026,-0.003579518,0.001107819,-0.004042611,0.006589567,0.013074886,0.008991754,0.008379818,0.008379818,0.000549128,242.8399963,0.001489789,-0.000619519,0.004765524,0.001923138,0.002421012,0.002609841,-0.000574029,0.002117863,0.007377648,0.000379233,-0.001879073,-0.073076641,0,0,-0.083175296,-0.010770665,0.072932027,-0.24525248,-0.019168727,-0.114933401,0.011460889,0.000773,-0.002421913,0.000507633,0.001329528,-0.000308973,0.003636899,0.018867088,0.00240465,0.007377648,0.005642329,0.000274664,0.003998415,-0.000619519,-0.000575947,0.000689339,-0.000619519,8.76E-05,0.006070248,-0.001634872,-0.001786418,-0.009589505,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
11/16/2023,0.000866176,-0.000933271,-0.00375235,-0.007088637,-0.00970358,-0.00918491,0,0,0.001667362,0.00620379,-0.002129926,-0.012519725,-0.009118604,-0.000262123,-0.01239005,-0.022695665,-0.003334191,0.008084118,0.001779812,0.0003509,0.000498261,-0.000160251,-0.007682496,-0.007280323,0.001162535,-0.000344571,-0.016081241,0.000308324,-0.00887106,-0.008613501,-0.014317394,-0.014317394,-0.01284245,233.5899963,0.001489789,-0.000619519,0.004765524,0.001923138,0.002421012,0.002609841,-0.000574029,0.002117863,0.007377648,0.000379233,-0.001879073,-0.073076641,0,0,-0.083175296,-0.010770665,0.072932027,-0.24525248,-0.019168727,-0.114933401,0.011460889,0.000773,-0.002421913,0.000507633,0.001329528,-0.000308973,0.003636899,0.018867088,0.00240465,0.007377648,0.005642329,0.000274664,0.003998415,-0.000619519,-0.000575947,0.000689339,-0.000619519,8.76E-05,0.006070248,-0.001634872,-0.001786418,-0.009589505,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
11/17/2023,-0.000866176,0,0.000939408,0.005068435,0.002164503,-0.001154068,0,0,-0.000833333,-0.001428232,-0.012875714,-0.001576044,0,0.003663487,0.010093372,0.017009451,-0.005409596,-0.002108005,-0.006626761,0.000421417,0.000150146,0.001304154,-0.005154651,-0.004184107,-0.00418028,0.001530669,0.009269952,-0.011611408,-0.005357594,-0.006989083,0.00110626,0.00110626,0.005442777,234.3000031,0.001489789,-0.000619519,0.004765524,0.001923138,0.002421012,0.002609841,-0.000574029,0.002117863,0.007377648,0.000379233,-0.001879073,-0.073076641,0,0,-0.083175296,-0.010770665,0.072932027,-0.24525248,-0.019168727,-0.114933401,0.011460889,0.000773,-0.002421913,0.000507633,0.001329528,-0.000308973,0.003636899,0.018867088,0.00240465,0.007377648,0.005642329,0.000274664,0.003998415,-0.000619519,-0.000575947,0.000689339,-0.000619519,8.76E-05,0.006070248,-0.001634872,-0.001786418,-0.009589505,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
11/20/2023,0.000866176,0.001865672,0.000938527,0.001010612,-0.001081666,-0.00231214,0,0,-0.002922148,-0.003340495,-0.006500565,-0.00315956,-0.009202519,0.008582627,0.005496465,0.009762274,-0.003493114,-0.002859098,-0.004999049,0.005658159,0.005871948,0.003765623,-0.005181359,-0.004201687,-0.007660008,0.004427877,0.008294131,0.00317589,-0.00044647,0.007083619,0.002022365,0.002022365,-0.025206982,235.6000061,0.001489789,-0.000619519,0.004765524,0.001923138,0.002421012,0.002609841,-0.000574029,0.002117863,0.007377648,0.000379233,-0.001879073,-0.073076641,0,0,-0.083175296,-0.010770665,0.072932027,-0.24525248,-0.019168727,-0.114933401,0.011460889,0.000773,-0.002421913,0.000507633,0.001329528,-0.000308973,0.003636899,0.018867088,0.00240465,0.007377648,0.005642329,0.000274664,0.003998415,-0.000619519,-0.000575947,0.000689339,-0.000619519,8.76E-05,0.006070248,-0.001634872,-0.001786418,-0.009589505,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
11/21/2023,-0.000866176,-0.000932401,-0.000938527,-0.003034904,-0.003252035,-0.001158078,0,0,0.000417973,0.001433007,0.004338402,-0.001583532,0,-0.002852699,0.00084035,-0.003979962,0.005299566,0.002734959,-0.000771307,-0.003003856,-0.002897657,-0.001481735,0,0,-0.000603399,-0.001779586,0.001350671,0.001553138,0.00999027,0.003648655,0.008665238,0.008665238,0.005795044,241.1999969,0.001489789,-0.000619519,0.004765524,0.001923138,0.002421012,0.002609841,-0.000574029,0.002117863,0.007377648,0.000379233,-0.001879073,-0.073076641,0,0,-0.083175296,-0.010770665,0.072932027,-0.24525248,-0.019168727,-0.114933401,0.011460889,0.000773,-0.002421913,0.000507633,0.001329528,-0.000308973,0.003636899,0.018867088,0.00240465,0.007377648,0.005642329,0.000274664,0.003998415,-0.000619519,-0.000575947,0.000689339,-0.000619519,8.76E-05,0.006070248,-0.001634872,-0.001786418,-0.009589505,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
11/22/2023,0.001731602,0.000932401,0.001876173,0.003034904,0.003252035,0.001158078,0,0,-0.001254443,-0.002389487,-0.004338402,0.001583532,0,-0.00677527,-0.005221592,-0.003176134,-0.011539836,-0.005477419,-0.006450803,0.002341332,0.002102444,0.002278684,-0.003903713,-0.005277057,0.005845695,0.002672474,-0.004650006,0.010804942,0.000594426,-0.003050132,-0.010827759,-0.010827759,-0.004208433,234.2100067,0.001489789,-0.000619519,0.004765524,0.001923138,0.002421012,0.002609841,-0.000574029,0.002117863,0.007377648,0.000379233,-0.001879073,-0.073076641,0,0,-0.083175296,-0.010770665,0.072932027,-0.24525248,-0.019168727,-0.114933401,0.011460889,0.000773,-0.002421913,0.000507633,0.001329528,-0.000308973,0.003636899,0.018867088,0.00240465,0.007377648,0.005642329,0.000274664,0.003998415,-0.000619519,-0.000575947,0.000689339,-0.000619519,8.76E-05,0.006070248,-0.001634872,-0.001786418,-0.009589505,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
11/24/2023,0.000432246,0.000465658,0.000468274,0.001511716,0.002694693,0.002881016,0,0,0.000418323,-0.002395211,0.002166848,0.003932368,0.003829955,0.004092908,-0.003343605,-0.004998918,-0.003539827,-0.002317353,-0.004413299,-0.000266517,-0.000300435,0.00032987,0.003888534,0.00315956,-0.002860936,0.000382334,-0.003620717,-0.012808931,-0.00804704,0.001463348,0.001929366,0.001929366,-0.052728759,235.4499969,0.001489789,-0.000619519,0.004765524,0.001923138,0.002421012,0.002609841,-0.000574029,0.002117863,0.007377648,0.000379233,-0.001879073,-0.073076641,0,0,-0.083175296,-0.010770665,0.072932027,-0.24525248,-0.019168727,-0.114933401,0.011460889,0.000773,-0.002421913,0.000507633,0.001329528,-0.000308973,0.003636899,0.018867088,0.00240465,0.007377648,0.005642329,0.000274664,0.003998415,-0.000619519,-0.000575947,0.000689339,-0.000619519,8.76E-05,0.006070248,-0.001634872,-0.001786418,-0.009589505,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
11/27/2023,-0.000864678,0,-0.002812941,-0.008089023,-0.011911348,-0.009248621,0,0,-0.002093365,0.001916627,0,-0.012638399,-0.004597709,0.000388929,-0.001258868,-0.001606895,0.004193977,0.006126168,0.002987597,-0.00034919,-0.000621308,-0.00100132,-0.015645691,-0.009508788,-0.000502404,-0.001204599,-0.004868399,0.00487096,-0.000645338,-0.000361694,0.000978833,0.000978833,0.046957222,236.0800018,0.001489789,-0.000619519,0.004765524,0.001923138,0.002421012,0.002609841,-0.000574029,0.002117863,0.007377648,0.000379233,-0.001879073,-0.073076641,0,0,-0.083175296,-0.010770665,0.072932027,-0.24525248,-0.019168727,-0.114933401,0.011460889,0.000773,-0.002421913,0.000507633,0.001329528,-0.000308973,0.003636899,0.018867088,0.00240465,0.007377648,0.005642329,0.000274664,0.003998415,-0.000619519,-0.000575947,0.000689339,-0.000619519,8.76E-05,0.006070248,-0.001634872,-0.001786418,-0.009589505,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
11/28/2023,-0.000865426,-0.000931532,-0.002820876,-0.011230338,-0.009852296,-0.005824128,0,0,-0.002938092,0.000478583,0.012903405,-0.007980888,-0.004618946,0.009032319,0.005533973,0.010519524,-0.003800044,-0.002620906,0,0.001446409,0.001502204,0.000364232,-0.00263158,-0.001062135,-0.007358561,0.000423327,0.008846919,-0.000325036,0.013237957,0.002999712,0.016388169,0.016388169,0.035089566,246.7200012,0.001489789,-0.000619519,0.004765524,0.001923138,0.002421012,0.002609841,-0.000574029,0.002117863,0.007377648,0.000379233,-0.001879073,-0.073076641,0,0,-0.083175296,-0.010770665,0.072932027,-0.24525248,-0.019168727,-0.114933401,0.011460889,0.000773,-0.002421913,0.000507633,0.001329528,-0.000308973,0.003636899,0.018867088,0.00240465,0.007377648,0.005642329,0.000274664,0.003998415,-0.000619519,-0.000575947,0.000689339,-0.000619519,8.76E-05,0.006070248,-0.001634872,-0.001786418,-0.009589505,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
11/29/2023,0,-0.001865672,-0.00851069,-0.009283202,-0.007730574,-0.00821119,0,0,-0.008018612,-0.004796172,0.004264399,-0.011281344,-0.007745972,-0.004893134,0.004964633,0.00634526,0.004845796,-0.004885697,0.003754293,-0.000825908,-0.000707568,0.000273087,-0.009265453,-0.010683862,0.002672274,0.000228921,0.004925945,0.019210655,0.008683831,0.013628341,-0.003949229,-0.003949229,-0.012492863,244.1399994,0.001489789,-0.000619519,0.004765524,0.001923138,0.002421012,0.002609841,-0.000574029,0.002117863,0.007377648,0.000379233,-0.001879073,-0.073076641,0,0,-0.083175296,-0.010770665,0.072932027,-0.24525248,-0.019168727,-0.114933401,0.011460889,0.000773,-0.002421913,0.000507633,0.001329528,-0.000308973,0.003636899,0.018867088,0.00240465,0.007377648,0.005642329,0.000274664,0.003998415,-0.000619519,-0.000575947,0.000689339,-0.000619519,8.76E-05,0.006070248,-0.001634872,-0.001786418,-0.009589505,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
11/30/2023,0.002594035,0,0.003791474,0.009283202,0.009928377,0.011709736,0,0,0.005071862,0.00192123,0.002125399,0.016077517,0.015432405,-0.00790518,-0.006421544,-0.006055964,0.002609605,0.058413434,-0.000775595,-0.00114647,-0.001232544,0.002136607,0.002656044,0.005356199,0.005362935,0.002343187,-0.007660698,-0.00619964,-0.011387398,-0.009090896,-0.006246427,-0.006246427,-0.002918508,240.0800018,0.001489789,-0.000619519,0.004765524,0.001923138,0.002421012,0.002609841,-0.000574029,0.002117863,0.007377648,0.000379233,-0.001879073,-0.073076641,0,0,-0.083175296,-0.010770665,0.072932027,-0.24525248,-0.019168727,-0.114933401,0.011460889,0.000773,-0.002421913,0.000507633,0.001329528,-0.000308973,0.003636899,0.018867088,0.00240465,0.007377648,0.005642329,0.000274664,0.003998415,-0.000619519,-0.000575947,0.000689339,-0.000619519,8.76E-05,0.006070248,-0.001634872,-0.001786418,-0.009589505,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
12/1/2023,-0.000863931,-0.001869159,-0.010461341,-0.017607912,-0.018837122,-0.017616427,0,0,-0.004648223,0.001438504,0.004237294,-0.024214258,-0.020108953,-0.003910838,-0.006667825,-0.014568315,-0.006667999,-0.040614719,-0.003757211,0.002797605,0.001541915,0.004463029,-0.010666768,-0.011821739,-0.003695097,0.005252447,-0.007159908,-0.018505967,-0.007679609,-0.007851806,-0.001931044,-0.001931044,-0.010777897,238.8300018,0.00216575,0.002972619,-0.004163912,0.00305672,0.002102718,0.003779368,0.002588387,0.000382366,0.005529385,0.001369659,-0.00092568,0.115974521,0,0,0.092707082,0,0.030130967,0.072447771,0.206434068,0.063774253,0.008358403,0.001842814,-0.007332834,0.001635587,0.002070998,-0.000301341,0.00401892,0.010390299,0.002066048,0.005529385,0.003061476,-0.000118148,-0.003985016,0.002972619,0.00134185,0.0024033,0.002972619,0.004307214,0.00638093,0.003068887,-0.002560305,-0.011963307,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
12/4/2023,0,0.002802431,0.004768726,0.00832471,0.010016778,0.007083855,0,0,-0.000847458,-0.003359734,-0.004237294,0.009756175,0.004676548,-0.007078284,-0.003316412,-0.002743083,0.013032897,0.013600651,0.005824128,-0.004246516,-0.004906326,-0.001968527,0.004013383,0.002159828,0.006570864,-0.002350992,-0.005777389,0.004054294,-0.001257566,0.002184627,-0.005038237,-0.005038237,-0.016687552,235.5800018,0.00216575,0.002972619,-0.004163912,0.00305672,0.002102718,0.003779368,0.002588387,0.000382366,0.005529385,0.001369659,-0.00092568,0.115974521,0,0,0.092707082,0,0.030130967,0.072447771,0.206434068,0.063774253,0.008358403,0.001842814,-0.007332834,0.001635587,0.002070998,-0.000301341,0.00401892,0.010390299,0.002066048,0.005529385,0.003061476,-0.000118148,-0.003985016,0.002972619,0.00134185,0.0024033,0.002972619,0.004307214,0.00638093,0.003068887,-0.002560305,-0.011963307,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
12/5/2023,-0.000864678,-0.000933271,-0.00381316,-0.007280323,-0.010016778,-0.011834458,0,0,-0.003397031,0,-0.006389798,-0.016313575,-0.01409577,-0.004879023,-0.002674807,-0.004375084,-0.002852699,0.011013727,-0.002972539,0.001580074,0.001184121,-0.001065071,-0.013441063,-0.0130295,0.003903825,-0.001278769,-0.00322979,-0.002918684,0.0111249,0.000643482,0.004868125,0.004868125,0.032837899,238.7200012,0.00216575,0.002972619,-0.004163912,0.00305672,0.002102718,0.003779368,0.002588387,0.000382366,0.005529385,0.001369659,-0.00092568,0.115974521,0,0,0.092707082,0,0.030130967,0.072447771,0.206434068,0.063774253,0.008358403,0.001842814,-0.007332834,0.001635587,0.002070998,-0.000301341,0.00401892,0.010390299,0.002066048,0.005529385,0.003061476,-0.000118148,-0.003985016,0.002972619,0.00134185,0.0024033,0.002972619,0.004307214,0.00638093,0.003068887,-0.002560305,-0.011963307,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
12/6/2023,0,0,0.000954654,0.003126631,-0.002239643,-0.007168489,0,0,-0.001276868,-0.000480885,-0.019418086,-0.009917437,-0.009508788,0.000396485,-0.010250836,-0.014590105,0.000519278,-0.040907257,0.001551992,-0.00296157,-0.002793209,-0.001883646,-0.012253387,-0.008781615,-0.003036834,-0.002237482,-0.015368478,0.01397247,-0.000136587,0.008545536,0.00100477,0.00100477,-0.011062318,239.3699951,0.00216575,0.002972619,-0.004163912,0.00305672,0.002102718,0.003779368,0.002588387,0.000382366,0.005529385,0.001369659,-0.00092568,0.115974521,0,0,0.092707082,0,0.030130967,0.072447771,0.206434068,0.063774253,0.008358403,0.001842814,-0.007332834,0.001635587,0.002070998,-0.000301341,0.00401892,0.010390299,0.002066048,0.005529385,0.003061476,-0.000118148,-0.003985016,0.002972619,0.00134185,0.0024033,0.002972619,0.004307214,0.00638093,0.003068887,-0.002560305,-0.011963307,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
12/7/2023,-0.000865426,-0.000934143,-0.00191022,-0.002083334,-0.001121705,0.002395211,0,0,-0.000425985,-0.000962464,0.008676844,0.003316753,0.004765696,0.000528402,6.94E-05,-0.00060006,0.000648719,0,0.001162415,0.006866524,0.007287184,0.004125774,0.008185585,0.002202644,0.00075274,0.004782621,9.39E-05,-0.002102662,-0.003786484,-0.003412581,0.005039561,0.005039561,-0.018781429,242.6399994,0.00216575,0.002972619,-0.004163912,0.00305672,0.002102718,0.003779368,0.002588387,0.000382366,0.005529385,0.001369659,-0.00092568,0.115974521,0,0,0.092707082,0,0.030130967,0.072447771,0.206434068,0.063774253,0.008358403,0.001842814,-0.007332834,0.001635587,0.002070998,-0.000301341,0.00401892,0.010390299,0.002066048,0.005529385,0.003061476,-0.000118148,-0.003985016,0.002972619,0.00134185,0.0024033,0.002972619,0.004307214,0.00638093,0.003068887,-0.002560305,-0.011963307,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
12/8/2023,0.000865426,0,0.007619084,0.01346473,0.014484933,0.010708014,0,0,0.003827349,-0.000963391,-0.008676844,0.014790738,0.014162314,-0.006359322,0.006466024,0.008616235,-0.014896395,0.036564669,-0.009207094,0.002262625,0.001924505,0.002349965,0.010810916,0.00767127,0.001988844,0.002755942,0.007024657,-0.001968539,0.001811393,0.003568138,0.001843021,0.001843021,-0.00409832,243.8399963,0.00216575,0.002972619,-0.004163912,0.00305672,0.002102718,0.003779368,0.002588387,0.000382366,0.005529385,0.001369659,-0.00092568,0.115974521,0,0,0.092707082,0,0.030130967,0.072447771,0.206434068,0.063774253,0.008358403,0.001842814,-0.007332834,0.001635587,0.002070998,-0.000301341,0.00401892,0.010390299,0.002066048,0.005529385,0.003061476,-0.000118148,-0.003985016,0.002972619,0.00134185,0.0024033,0.002972619,0.004307214,0.00638093,0.003068887,-0.002560305,-0.011963307,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
12/11/2023,0.000864678,0.001867414,0.000948317,0,0.001105583,0,0,0,0.001696353,0.001925855,0,0,-0.004698521,0.000132899,0.000275691,-0.000942671,0.004334982,0,0.003641096,0.00100695,0.004227075,0.002006652,0,0,0.002177962,0.002382954,-0.001554469,0.003795201,-0.002786944,-0.002834775,-0.006311065,-0.006311065,-0.005011218,239.7400055,0.00216575,0.002972619,-0.004163912,0.00305672,0.002102718,0.003779368,0.002588387,0.000382366,0.005529385,0.001369659,-0.00092568,0.115974521,0,0,0.092707082,0,0.030130967,0.072447771,0.206434068,0.063774253,0.008358403,0.001842814,-0.007332834,0.001635587,0.002070998,-0.000301341,0.00401892,0.010390299,0.002066048,0.005529385,0.003061476,-0.000118148,-0.003985016,0.002972619,0.00134185,0.0024033,0.002972619,0.004307214,0.00638093,0.003068887,-0.002560305,-0.011963307,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
12/12/2023,-0.001730104,0,0,0.002055499,-0.00221239,-0.003556613,0,0,-0.002120892,-0.001444044,-0.010953012,-0.004905979,-0.003144657,0.005698021,-0.009277275,-0.008173889,-0.011734593,0,-0.007295499,0.003554692,0.004070729,0.002115022,-0.00404041,-0.004376375,-0.003036208,0.002469361,-0.010572085,-0.006446547,-0.006809568,-0.005599636,-0.004224471,-0.004224471,-0.00256725,237.0099945,0.00216575,0.002972619,-0.004163912,0.00305672,0.002102718,0.003779368,0.002588387,0.000382366,0.005529385,0.001369659,-0.00092568,0.115974521,0,0,0.092707082,0,0.030130967,0.072447771,0.206434068,0.063774253,0.008358403,0.001842814,-0.007332834,0.001635587,0.002070998,-0.000301341,0.00401892,0.010390299,0.002066048,0.005529385,0.003061476,-0.000118148,-0.003985016,0.002972619,0.00134185,0.0024033,0.002972619,0.004307214,0.00638093,0.003068887,-0.002560305,-0.011963307,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
12/13/2023,-0.000866176,-0.001867414,-0.01913934,-0.02811221,-0.025800646,-0.019185241,0,0,-0.008957194,0.001444044,0.023940208,-0.026579638,-0.022293917,0.000396327,0.002847719,0.000150124,-0.000397957,0,0.001567808,0.007027704,0.006359738,0.008148143,-0.017699577,-0.016584128,0.006149325,0.009628813,0.002564667,-0.006752514,0.002009433,-0.00893335,0.003529341,0.003529341,0.049419835,239.2899933,0.00216575,0.002972619,-0.004163912,0.00305672,0.002102718,0.003779368,0.002588387,0.000382366,0.005529385,0.001369659,-0.00092568,0.115974521,0,0,0.092707082,0,0.030130967,0.072447771,0.206434068,0.063774253,0.008358403,0.001842814,-0.007332834,0.001635587,0.002070998,-0.000301341,0.00401892,0.010390299,0.002066048,0.005529385,0.003061476,-0.000118148,-0.003985016,0.002972619,0.00134185,0.0024033,0.002972619,0.004307214,0.00638093,0.003068887,-0.002560305,-0.011963307,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
12/14/2023,0.001731602,-0.000935016,-0.003872222,-0.009549144,-0.011428696,-0.014634408,0,0,-0.018158735,-0.015511702,-0.006472515,-0.020408872,-0.017872125,0.026588299,0.007325028,0.014455928,0.00092832,0,0.003778752,0.000963261,-0.000747794,0.003049631,-0.020819628,-0.017998236,-0.020097368,0.003497994,0.013262104,0.010865252,0.020596168,0.019729096,0.018008771,0.018008771,0.013667263,251.0500031,0.00216575,0.002972619,-0.004163912,0.00305672,0.002102718,0.003779368,0.002588387,0.000382366,0.005529385,0.001369659,-0.00092568,0.115974521,0,0,0.092707082,0,0.030130967,0.072447771,0.206434068,0.063774253,0.008358403,0.001842814,-0.007332834,0.001635587,0.002070998,-0.000301341,0.00401892,0.010390299,0.002066048,0.005529385,0.003061476,-0.000118148,-0.003985016,0.002972619,0.00134185,0.0024033,0.002972619,0.004307214,0.00638093,0.003068887,-0.002560305,-0.011963307,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
12/15/2023,0,0.000935016,0.004837939,0.007434978,0.001148765,-0.001229256,0,0,0.003049447,0.001952172,-0.017467693,-0.001719691,-0.003284075,-0.011773213,-0.000550964,-0.001036244,0.000662559,-0.036063227,-0.002604507,0.001824857,0.002606627,-0.000489095,0.001401542,-0.001135718,0.002152409,-0.000615041,0.002143619,0.015239811,0.000375215,0.011585819,0.003711343,0.003711343,-0.023715082,253.5,0.00216575,0.002972619,-0.004163912,0.00305672,0.002102718,0.003779368,0.002588387,0.000382366,0.005529385,0.001369659,-0.00092568,0.115974521,0,0,0.092707082,0,0.030130967,0.072447771,0.206434068,0.063774253,0.008358403,0.001842814,-0.007332834,0.001635587,0.002070998,-0.000301341,0.00401892,0.010390299,0.002066048,0.005529385,0.003061476,-0.000118148,-0.003985016,0.002972619,0.00134185,0.0024033,0.002972619,0.004307214,0.00638093,0.003068887,-0.002560305,-0.011963307,0.008203843,0.007820441,0.008713463,0.005375093,0.030713343,0.007316967,0.005332112,0.014181348,0.014108709
